<TICKER>	<PER>	<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<VOL>	<OPENINT>
ГАЗПРОМ ао	D	20140109	000000	137.5	139.49	137.13	138.68	33292350	0
ГАЗПРОМ ао	D	20140110	000000	138.51	139.78	137.6	139.69	34861530	0
ГАЗПРОМ ао	D	20140111	000000	139.69	139.69	139.69	139.69	0	0
ГАЗПРОМ ао	D	20140112	000000	139.69	139.69	139.69	139.69	0	0
ГАЗПРОМ ао	D	20140113	000000	139.91	140.94	138.8	139.08	29817460	0
ГАЗПРОМ ао	D	20140114	000000	138.18	138.33	136.8	137.44	34471040	0
ГАЗПРОМ ао	D	20140115	000000	138.55	138.9	137.04	137.44	35991960	0
ГАЗПРОМ ао	D	20140116	000000	137.97	138.44	135.6	137.36	47980910	0
ГАЗПРОМ ао	D	20140117	000000	137.26	138.71	136.78	137.22	34589630	0
ГАЗПРОМ ао	D	20140118	000000	137.22	137.22	137.22	137.22	0	0
ГАЗПРОМ ао	D	20140119	000000	137.22	137.22	137.22	137.22	0	0
ГАЗПРОМ ао	D	20140120	000000	137.33	139.86	136.82	139.75	29649680	0
ГАЗПРОМ ао	D	20140121	000000	140.02	145.81	139.89	145.7	86201740	0
ГАЗПРОМ ао	D	20140122	000000	145.71	149.08	144.18	145.96	117292870	0
ГАЗПРОМ ао	D	20140123	000000	145.09	148.5	145.09	145.75	62761100	0
ГАЗПРОМ ао	D	20140124	000000	144.33	149.39	144.06	146.72	97512190	0
ГАЗПРОМ ао	D	20140125	000000	146.72	146.72	146.72	146.72	0	0
ГАЗПРОМ ао	D	20140126	000000	146.72	146.72	146.72	146.72	0	0
ГАЗПРОМ ао	D	20140127	000000	146	148.58	145.8	147.64	73882710	0
ГАЗПРОМ ао	D	20140128	000000	147.66	149.25	146.64	147.01	67937000	0
ГАЗПРОМ ао	D	20140129	000000	147.96	149.95	147.5	147.9	90734780	0
ГАЗПРОМ ао	D	20140130	000000	147.75	149.21	144.72	147.32	90316050	0
ГАЗПРОМ ао	D	20140131	000000	147.32	147.97	144.51	145.16	49133340	0
ГАЗПРОМ ао	D	20140201	000000	145.16	145.16	145.16	145.16	0	0
ГАЗПРОМ ао	D	20140202	000000	145.16	145.16	145.16	145.16	0	0
ГАЗПРОМ ао	D	20140203	000000	145.45	145.97	141.5	141.72	56886580	0
ГАЗПРОМ ао	D	20140204	000000	140.3	141.72	138.84	141.15	60737490	0
ГАЗПРОМ ао	D	20140205	000000	141.3	142.75	140.72	141.97	46415630	0
ГАЗПРОМ ао	D	20140206	000000	142.3	143.62	141.18	143.48	39794280	0
ГАЗПРОМ ао	D	20140207	000000	144.25	146.87	144.1	146.42	47949710	0
ГАЗПРОМ ао	D	20140208	000000	146.42	146.42	146.42	146.42	0	0
ГАЗПРОМ ао	D	20140209	000000	146.42	146.42	146.42	146.42	0	0
ГАЗПРОМ ао	D	20140210	000000	146.9	147.9	146.41	146.89	34269000	0
ГАЗПРОМ ао	D	20140211	000000	147.03	149.25	146.51	147.6	48572400	0
ГАЗПРОМ ао	D	20140212	000000	148.2	149.48	147.51	148.47	47719150	0
ГАЗПРОМ ао	D	20140213	000000	147.76	148.08	145.33	145.9	42729240	0
ГАЗПРОМ ао	D	20140214	000000	146.65	149.1	146.25	148.84	59484900	0
ГАЗПРОМ ао	D	20140215	000000	148.84	148.84	148.84	148.84	0	0
ГАЗПРОМ ао	D	20140216	000000	148.84	148.84	148.84	148.84	0	0
ГАЗПРОМ ао	D	20140217	000000	149.85	151.84	149.71	151.3	55793770	0
ГАЗПРОМ ао	D	20140218	000000	151.51	153.78	151.51	152.75	58279640	0
ГАЗПРОМ ао	D	20140219	000000	152.69	153.85	147.16	147.64	91465380	0
ГАЗПРОМ ао	D	20140220	000000	146.7	148.5	145.72	148.4	59100950	0
ГАЗПРОМ ао	D	20140221	000000	148.98	149.85	148	149.17	38508120	0
ГАЗПРОМ ао	D	20140222	000000	149.17	149.17	149.17	149.17	0	0
ГАЗПРОМ ао	D	20140223	000000	149.17	149.17	149.17	149.17	0	0
ГАЗПРОМ ао	D	20140224	000000	149.22	149.79	148.14	149.23	30771370	0
ГАЗПРОМ ао	D	20140225	000000	149.6	150	146.02	146.21	51063850	0
ГАЗПРОМ ао	D	20140226	000000	146.48	147.26	142.77	143.49	64736070	0
ГАЗПРОМ ао	D	20140227	000000	143.79	144.76	139.5	140.65	86517120	0
ГАЗПРОМ ао	D	20140228	000000	140.95	141.2	137.03	139.2	89392280	0
ГАЗПРОМ ао	D	20140301	000000	139.2	139.2	139.2	139.2	0	0
ГАЗПРОМ ао	D	20140302	000000	139.2	139.2	139.2	139.2	0	0
ГАЗПРОМ ао	D	20140303	000000	134.89	134.9	116.79	119.86	202466280	0
ГАЗПРОМ ао	D	20140304	000000	121.01	131.72	121	129.35	178087310	0
ГАЗПРОМ ао	D	20140305	000000	131	131	124.62	125.45	90661790	0
ГАЗПРОМ ао	D	20140306	000000	125.97	128.86	120	123.62	128489440	0
ГАЗПРОМ ао	D	20140307	000000	124	126.1	121.67	124.01	72025740	0
ГАЗПРОМ ао	D	20140308	000000	124.01	124.01	124.01	124.01	0	0
ГАЗПРОМ ао	D	20140309	000000	124.01	124.01	124.01	124.01	0	0
ГАЗПРОМ ао	D	20140310	000000	124.01	124.01	124.01	124.01	0	0
ГАЗПРОМ ао	D	20140311	000000	123.5	124.29	120.08	120.9	74363540	0
ГАЗПРОМ ао	D	20140312	000000	119.86	120.7	117.76	119.06	73585490	0
ГАЗПРОМ ао	D	20140313	000000	120.32	122.56	117.81	118.7	92588930	0
ГАЗПРОМ ао	D	20140314	000000	117.02	119.2	114	118.6	129366200	0
ГАЗПРОМ ао	D	20140315	000000	118.6	118.6	118.6	118.6	0	0
ГАЗПРОМ ао	D	20140316	000000	118.6	118.6	118.6	118.6	0	0
ГАЗПРОМ ао	D	20140317	000000	119.98	123.33	116.06	120.46	169351160	0
ГАЗПРОМ ао	D	20140318	000000	121.66	128	119.62	127.4	115275520	0
ГАЗПРОМ ао	D	20140319	000000	127.07	129.18	124.05	125.55	95295120	0
ГАЗПРОМ ао	D	20140320	000000	124.88	127.64	124	126.21	60882850	0
ГАЗПРОМ ао	D	20140321	000000	124.4	125	122.12	124.71	88246980	0
ГАЗПРОМ ао	D	20140322	000000	124.71	124.71	124.71	124.71	0	0
ГАЗПРОМ ао	D	20140323	000000	124.71	124.71	124.71	124.71	0	0
ГАЗПРОМ ао	D	20140324	000000	124.58	127.87	123.53	123.7	69451350	0
ГАЗПРОМ ао	D	20140325	000000	124	128.43	122.3	128.1	75405360	0
ГАЗПРОМ ао	D	20140326	000000	128.55	134.73	127.86	132.5	117269410	0
ГАЗПРОМ ао	D	20140327	000000	132	133.7	129.56	130.78	79649520	0
ГАЗПРОМ ао	D	20140328	000000	131.4	133.88	130.6	132.95	56906900	0
ГАЗПРОМ ао	D	20140329	000000	132.95	132.95	132.95	132.95	0	0
ГАЗПРОМ ао	D	20140330	000000	132.95	132.95	132.95	132.95	0	0
ГАЗПРОМ ао	D	20140331	000000	132.9	135.5	132	135.5	68945550	0
ГАЗПРОМ ао	D	20140401	000000	135.9	136.73	133.84	135.89	64684830	0
ГАЗПРОМ ао	D	20140402	000000	135.8	135.85	132.67	134.9	62282510	0
ГАЗПРОМ ао	D	20140403	000000	134.95	136	133.82	134.5	60468920	0
ГАЗПРОМ ао	D	20140404	000000	134.85	138.43	134.1	137.47	58789840	0
ГАЗПРОМ ао	D	20140405	000000	137.47	137.47	137.47	137.47	0	0
ГАЗПРОМ ао	D	20140406	000000	137.47	137.47	137.47	137.47	0	0
ГАЗПРОМ ао	D	20140407	000000	136.01	136.19	131.51	133.99	92918630	0
ГАЗПРОМ ао	D	20140408	000000	134.02	135.1	132.55	133.25	73453940	0
ГАЗПРОМ ао	D	20140409	000000	133.3	133.58	130.1	132.31	64592090	0
ГАЗПРОМ ао	D	20140410	000000	132.85	134.9	132.64	134.82	59314020	0
ГАЗПРОМ ао	D	20140411	000000	133	135.67	132	134	54919130	0
ГАЗПРОМ ао	D	20140412	000000	134	134	134	134	0	0
ГАЗПРОМ ао	D	20140413	000000	134	134	134	134	0	0
ГАЗПРОМ ао	D	20140414	000000	133.06	133.3	130.21	131	87594500	0
ГАЗПРОМ ао	D	20140415	000000	130.6	131.3	127.52	127.75	56817220	0
ГАЗПРОМ ао	D	20140416	000000	128.01	129.95	126.25	129	85376050	0
ГАЗПРОМ ао	D	20140417	000000	129.4	130.84	127.52	129.82	46455460	0
ГАЗПРОМ ао	D	20140418	000000	132.5	134.19	132.28	133.9	54872310	0
ГАЗПРОМ ао	D	20140419	000000	133.9	133.9	133.9	133.9	0	0
ГАЗПРОМ ао	D	20140420	000000	133.9	133.9	133.9	133.9	0	0
ГАЗПРОМ ао	D	20140421	000000	133.9	134.44	132.12	132.68	38412630	0
ГАЗПРОМ ао	D	20140422	000000	132.76	132.92	130.62	131.7	55450030	0
ГАЗПРОМ ао	D	20140423	000000	131.5	131.7	129.6	130.5	47551590	0
ГАЗПРОМ ао	D	20140424	000000	130.41	131.28	125.04	126.69	69781700	0
ГАЗПРОМ ао	D	20140425	000000	126	127.3	124.38	125.4	65056310	0
ГАЗПРОМ ао	D	20140426	000000	125.4	125.4	125.4	125.4	0	0
ГАЗПРОМ ао	D	20140427	000000	125.4	125.4	125.4	125.4	0	0
ГАЗПРОМ ао	D	20140428	000000	124.41	128.4	122.77	128.12	87764460	0
ГАЗПРОМ ао	D	20140429	000000	129.5	130.28	127.43	128.3	58245930	0
ГАЗПРОМ ао	D	20140430	000000	128.5	129.14	127	128.77	32896300	0
ГАЗПРОМ ао	D	20140501	000000	128.77	128.77	128.77	128.77	0	0
ГАЗПРОМ ао	D	20140502	000000	127.47	127.96	126.12	127	23440940	0
ГАЗПРОМ ао	D	20140503	000000	127	127	127	127	0	0
ГАЗПРОМ ао	D	20140504	000000	127	127	127	127	0	0
ГАЗПРОМ ао	D	20140505	000000	126.25	127.09	125.15	126	21310850	0
ГАЗПРОМ ао	D	20140506	000000	126.5	129.81	126.5	129.49	44056190	0
ГАЗПРОМ ао	D	20140507	000000	129	137.2	128.62	134.1	87662870	0
ГАЗПРОМ ао	D	20140508	000000	134.15	136.99	133.3	135.63	84912010	0
ГАЗПРОМ ао	D	20140509	000000	135.63	135.63	135.63	135.63	0	0
ГАЗПРОМ ао	D	20140510	000000	135.63	135.63	135.63	135.63	0	0
ГАЗПРОМ ао	D	20140511	000000	135.63	135.63	135.63	135.63	0	0
ГАЗПРОМ ао	D	20140512	000000	136.03	137.79	135.17	135.71	46954280	0
ГАЗПРОМ ао	D	20140513	000000	136.45	139.75	135.6	138.46	52955990	0
ГАЗПРОМ ао	D	20140514	000000	138.45	140.1	137.91	139.87	47262680	0
ГАЗПРОМ ао	D	20140515	000000	139.99	143.09	139.9	141.15	62878260	0
ГАЗПРОМ ао	D	20140516	000000	140.77	144.29	140.67	144.29	49914610	0
ГАЗПРОМ ао	D	20140517	000000	144.29	144.29	144.29	144.29	0	0
ГАЗПРОМ ао	D	20140518	000000	144.29	144.29	144.29	144.29	0	0
ГАЗПРОМ ао	D	20140519	000000	144.5	148.94	144.38	148.05	86227460	0
ГАЗПРОМ ао	D	20140520	000000	148.3	149.1	144.12	145.35	87079320	0
ГАЗПРОМ ао	D	20140521	000000	144.5	148.55	144	146.58	148465190	0
ГАЗПРОМ ао	D	20140522	000000	147	147.75	143.56	144.78	52811450	0
ГАЗПРОМ ао	D	20140523	000000	144.4	145.69	143.3	144.3	51526760	0
ГАЗПРОМ ао	D	20140524	000000	144.3	144.3	144.3	144.3	0	0
ГАЗПРОМ ао	D	20140525	000000	144.3	144.3	144.3	144.3	0	0
ГАЗПРОМ ао	D	20140526	000000	145.01	147.1	143.95	145.8	32902710	0
ГАЗПРОМ ао	D	20140527	000000	145.8	145.81	140.89	142.4	55865330	0
ГАЗПРОМ ао	D	20140528	000000	142.5	142.83	140.24	141.3	44983520	0
ГАЗПРОМ ао	D	20140529	000000	141.81	144.79	141.57	144.2	47941780	0
ГАЗПРОМ ао	D	20140530	000000	144.44	144.61	141.15	141.7	39118210	0
ГАЗПРОМ ао	D	20140531	000000	141.7	141.7	141.7	141.7	0	0
ГАЗПРОМ ао	D	20140601	000000	141.7	141.7	141.7	141.7	0	0
ГАЗПРОМ ао	D	20140602	000000	141.99	145.96	141.9	144.11	52945000	0
ГАЗПРОМ ао	D	20140603	000000	143.59	144.19	141.5	144.19	38974330	0
ГАЗПРОМ ао	D	20140604	000000	144	145.78	143.7	144.04	39203030	0
ГАЗПРОМ ао	D	20140605	000000	143.8	144.13	142.3	142.75	42479370	0
ГАЗПРОМ ао	D	20140606	000000	143.25	144.4	140.7	143.97	47869640	0
ГАЗПРОМ ао	D	20140607	000000	143.97	143.97	143.97	143.97	0	0
ГАЗПРОМ ао	D	20140608	000000	143.97	143.97	143.97	143.97	0	0
ГАЗПРОМ ао	D	20140609	000000	144	146.2	143.03	144.4	40347300	0
ГАЗПРОМ ао	D	20140610	000000	144.31	144.76	142.67	144.75	41460990	0
ГАЗПРОМ ао	D	20140611	000000	145.2	146.4	143.9	146.4	39418520	0
ГАЗПРОМ ао	D	20140612	000000	146.4	146.4	146.4	146.4	0	0
ГАЗПРОМ ао	D	20140613	000000	146.4	146.4	146.4	146.4	0	0
ГАЗПРОМ ао	D	20140614	000000	146.4	146.4	146.4	146.4	0	0
ГАЗПРОМ ао	D	20140615	000000	146.4	146.4	146.4	146.4	0	0
ГАЗПРОМ ао	D	20140616	000000	144	145.27	142.58	145.2	77165360	0
ГАЗПРОМ ао	D	20140617	000000	145.3	146.37	143.72	144.77	44370530	0
ГАЗПРОМ ао	D	20140618	000000	144.79	146.19	144.43	145	33270240	0
ГАЗПРОМ ао	D	20140619	000000	146.4	147.69	145.04	145.2	44670940	0
ГАЗПРОМ ао	D	20140620	000000	145.05	145.88	144.28	145.6	33779020	0
ГАЗПРОМ ао	D	20140621	000000	145.6	145.6	145.6	145.6	0	0
ГАЗПРОМ ао	D	20140622	000000	145.6	145.6	145.6	145.6	0	0
ГАЗПРОМ ао	D	20140623	000000	146.2	147.27	145.07	147.17	33923270	0
ГАЗПРОМ ао	D	20140624	000000	147.65	153.42	147.56	153.25	87546740	0
ГАЗПРОМ ао	D	20140625	000000	152.48	154.21	149.01	149.26	65879300	0
ГАЗПРОМ ао	D	20140626	000000	149.63	150.44	147.02	147.44	53026000	0
ГАЗПРОМ ао	D	20140627	000000	148	149.88	147.22	149.39	34563280	0
ГАЗПРОМ ао	D	20140628	000000	149.39	149.39	149.39	149.39	0	0
ГАЗПРОМ ао	D	20140629	000000	149.39	149.39	149.39	149.39	0	0
ГАЗПРОМ ао	D	20140630	000000	149.81	150.18	146.58	148.96	35020610	0
ГАЗПРОМ ао	D	20140701	000000	148.51	149.5	146.65	148.97	39080070	0
ГАЗПРОМ ао	D	20140702	000000	149.09	151.95	148.9	151.95	48839500	0
ГАЗПРОМ ао	D	20140703	000000	152	153.66	151.41	152.3	48933580	0
ГАЗПРОМ ао	D	20140704	000000	153	153.09	148.25	149.13	38192290	0
ГАЗПРОМ ао	D	20140705	000000	149.13	149.13	149.13	149.13	0	0
ГАЗПРОМ ао	D	20140706	000000	149.13	149.13	149.13	149.13	0	0
ГАЗПРОМ ао	D	20140707	000000	149.1	151.4	149.09	150.31	34302070	0
ГАЗПРОМ ао	D	20140708	000000	150.53	153.53	150.52	151.43	50005770	0
ГАЗПРОМ ао	D	20140709	000000	151.11	151.77	149.01	150.4	44106880	0
ГАЗПРОМ ао	D	20140710	000000	150.8	151.52	147.1	148.79	58690960	0
ГАЗПРОМ ао	D	20140711	000000	148.85	149.25	146.91	148.15	36005010	0
ГАЗПРОМ ао	D	20140712	000000	148.15	148.15	148.15	148.15	0	0
ГАЗПРОМ ао	D	20140713	000000	148.15	148.15	148.15	148.15	0	0
ГАЗПРОМ ао	D	20140714	000000	148.42	148.8	146.51	147.5	38407230	0
ГАЗПРОМ ао	D	20140715	000000	147.8	148.37	146.52	146.52	55159950	0
ГАЗПРОМ ао	D	20140716	000000	140.35	143.1	140.1	142.5	55942320	0
ГАЗПРОМ ао	D	20140717	000000	140.23	141	138.23	140	61550720	0
ГАЗПРОМ ао	D	20140718	000000	138	139.41	136.5	139.26	53377680	0
ГАЗПРОМ ао	D	20140719	000000	139.26	139.26	139.26	139.26	0	0
ГАЗПРОМ ао	D	20140720	000000	139.26	139.26	139.26	139.26	0	0
ГАЗПРОМ ао	D	20140721	000000	140.3	140.44	135.2	136.01	46735750	0
ГАЗПРОМ ао	D	20140722	000000	136.82	138.87	136.05	137.75	35508000	0
ГАЗПРОМ ао	D	20140723	000000	138.2	139	135.2	136.29	35700000	0
ГАЗПРОМ ао	D	20140724	000000	136	137.36	135.15	136.9	23345280	0
ГАЗПРОМ ао	D	20140725	000000	136.5	136.83	134.22	135.12	35511270	0
ГАЗПРОМ ао	D	20140726	000000	135.12	135.12	135.12	135.12	0	0
ГАЗПРОМ ао	D	20140727	000000	135.12	135.12	135.12	135.12	0	0
ГАЗПРОМ ао	D	20140728	000000	134.54	134.73	130.9	132	44904250	0
ГАЗПРОМ ао	D	20140729	000000	132.08	133.73	130.55	131.31	36865680	0
ГАЗПРОМ ао	D	20140730	000000	130.47	135.41	130.1	133.4	42608490	0
ГАЗПРОМ ао	D	20140731	000000	134.12	135	131.21	132	41187230	0
ГАЗПРОМ ао	D	20140801	000000	130.95	131.99	130.21	131.5	31759700	0
ГАЗПРОМ ао	D	20140802	000000	131.5	131.5	131.5	131.5	0	0
ГАЗПРОМ ао	D	20140803	000000	131.5	131.5	131.5	131.5	0	0
ГАЗПРОМ ао	D	20140804	000000	132	132.79	128.25	129.5	44534400	0
ГАЗПРОМ ао	D	20140805	000000	129.99	130.1	126.28	126.57	46432510	0
ГАЗПРОМ ао	D	20140806	000000	126.11	126.5	123.23	124.7	68355310	0
ГАЗПРОМ ао	D	20140807	000000	124.02	128.77	122.79	126.92	64225030	0
ГАЗПРОМ ао	D	20140808	000000	126.48	129.37	126.33	126.55	56280080	0
ГАЗПРОМ ао	D	20140809	000000	126.55	126.55	126.55	126.55	0	0
ГАЗПРОМ ао	D	20140810	000000	126.55	126.55	126.55	126.55	0	0
ГАЗПРОМ ао	D	20140811	000000	128.01	130.45	127.84	128.3	43145400	0
ГАЗПРОМ ао	D	20140812	000000	128.95	129.95	127.24	128	38147150	0
ГАЗПРОМ ао	D	20140813	000000	127.8	131.84	127.7	131	57387480	0
ГАЗПРОМ ао	D	20140814	000000	131.2	132.49	130.34	131.41	43412620	0
ГАЗПРОМ ао	D	20140815	000000	131.02	133.47	130.62	132.67	42674890	0
ГАЗПРОМ ао	D	20140816	000000	132.67	132.67	132.67	132.67	0	0
ГАЗПРОМ ао	D	20140817	000000	132.67	132.67	132.67	132.67	0	0
ГАЗПРОМ ао	D	20140818	000000	132.82	134.4	132.11	134.29	28598600	0
ГАЗПРОМ ао	D	20140819	000000	134.29	136.4	134.28	136.2	38645630	0
ГАЗПРОМ ао	D	20140820	000000	136.2	136.8	135.16	136.7	22419120	0
ГАЗПРОМ ао	D	20140821	000000	136.51	137.69	135.55	136.49	34863190	0
ГАЗПРОМ ао	D	20140822	000000	136.56	137.2	134	135	38272800	0
ГАЗПРОМ ао	D	20140823	000000	135	135	135	135	0	0
ГАЗПРОМ ао	D	20140824	000000	135	135	135	135	0	0
ГАЗПРОМ ао	D	20140825	000000	135.06	136.46	135	136.09	16639450	0
ГАЗПРОМ ао	D	20140826	000000	136.19	136.99	134.71	135	27154630	0
ГАЗПРОМ ао	D	20140827	000000	135.9	136.67	135.12	135.51	24990540	0
ГАЗПРОМ ао	D	20140828	000000	135.51	135.74	131.94	133.8	47627370	0
ГАЗПРОМ ао	D	20140829	000000	133.5	134.17	131.81	131.95	35728900	0
ГАЗПРОМ ао	D	20140830	000000	131.95	131.95	131.95	131.95	0	0
ГАЗПРОМ ао	D	20140831	000000	131.95	131.95	131.95	131.95	0	0
ГАЗПРОМ ао	D	20140901	000000	132.71	134.75	131	132.32	41613580	0
ГАЗПРОМ ао	D	20140902	000000	132.68	133.32	131.34	133.32	25543730	0
ГАЗПРОМ ао	D	20140903	000000	133.42	139.63	133.33	138.26	64491970	0
ГАЗПРОМ ао	D	20140904	000000	138.3	139.29	136.8	138.15	43311610	0
ГАЗПРОМ ао	D	20140905	000000	137.28	140.13	136.36	139	37267050	0
ГАЗПРОМ ао	D	20140906	000000	139	139	139	139	0	0
ГАЗПРОМ ао	D	20140907	000000	139	139	139	139	0	0
ГАЗПРОМ ао	D	20140908	000000	138.79	139.38	136.87	139	31454520	0
ГАЗПРОМ ао	D	20140909	000000	139.29	140.82	138.86	139.02	26611960	0
ГАЗПРОМ ао	D	20140910	000000	138.39	139.4	137.62	139.2	20441450	0
ГАЗПРОМ ао	D	20140911	000000	139.69	140.28	136.51	136.65	34559170	0
ГАЗПРОМ ао	D	20140912	000000	136.5	138.56	136	137.56	34988310	0
ГАЗПРОМ ао	D	20140913	000000	137.56	137.56	137.56	137.56	0	0
ГАЗПРОМ ао	D	20140914	000000	137.56	137.56	137.56	137.56	0	0
ГАЗПРОМ ао	D	20140915	000000	137.26	138.12	135.35	136	40717130	0
ГАЗПРОМ ао	D	20140916	000000	136.01	139.58	135.26	138.56	40431640	0
ГАЗПРОМ ао	D	20140917	000000	138.5	139.34	136.05	137	39757700	0
ГАЗПРОМ ао	D	20140918	000000	137.25	138.4	136.51	138.2	29247410	0
ГАЗПРОМ ао	D	20140919	000000	138	138	134.48	135.99	45103990	0
ГАЗПРОМ ао	D	20140920	000000	135.99	135.99	135.99	135.99	0	0
ГАЗПРОМ ао	D	20140921	000000	135.99	135.99	135.99	135.99	0	0
ГАЗПРОМ ао	D	20140922	000000	135.76	136.83	134.6	135.05	27258240	0
ГАЗПРОМ ао	D	20140923	000000	135.55	137.2	135.47	136.5	29141830	0
ГАЗПРОМ ао	D	20140924	000000	136.99	138.65	136.88	137.8	32271690	0
ГАЗПРОМ ао	D	20140925	000000	138.28	138.96	136.52	136.92	31511120	0
ГАЗПРОМ ао	D	20140926	000000	136.51	137.95	135.71	137.11	34925980	0
ГАЗПРОМ ао	D	20140927	000000	137.11	137.11	137.11	137.11	0	0
ГАЗПРОМ ао	D	20140928	000000	137.11	137.11	137.11	137.11	0	0
ГАЗПРОМ ао	D	20140929	000000	138	138.57	135	135.77	36985740	0
ГАЗПРОМ ао	D	20140930	000000	136.27	139.13	135.14	137.9	50261030	0
ГАЗПРОМ ао	D	20141001	000000	137.5	139.86	137.12	137.26	37398300	0
ГАЗПРОМ ао	D	20141002	000000	136.8	137.44	133.7	134.25	42243810	0
ГАЗПРОМ ао	D	20141003	000000	134.97	138.07	134.87	135.8	32174540	0
ГАЗПРОМ ао	D	20141004	000000	135.8	135.8	135.8	135.8	0	0
ГАЗПРОМ ао	D	20141005	000000	135.8	135.8	135.8	135.8	0	0
ГАЗПРОМ ао	D	20141006	000000	136.61	139.63	136.61	138.9	41322460	0
ГАЗПРОМ ао	D	20141007	000000	139.01	139.5	136.8	137.1	28875580	0
ГАЗПРОМ ао	D	20141008	000000	136.19	137	134.61	134.61	34466460	0
ГАЗПРОМ ао	D	20141009	000000	136.2	137.26	134.55	135.64	37768210	0
ГАЗПРОМ ао	D	20141010	000000	134.3	134.6	132.09	133.21	42598080	0
ГАЗПРОМ ао	D	20141011	000000	133.21	133.21	133.21	133.21	0	0
ГАЗПРОМ ао	D	20141012	000000	133.21	133.21	133.21	133.21	0	0
ГАЗПРОМ ао	D	20141013	000000	133	136.4	132.32	135.25	30923230	0
ГАЗПРОМ ао	D	20141014	000000	135.3	136.92	134.51	135.5	35709120	0
ГАЗПРОМ ао	D	20141015	000000	134.9	136.48	134.25	134.5	32324170	0
ГАЗПРОМ ао	D	20141016	000000	135	135.59	131.93	132.41	47983260	0
ГАЗПРОМ ао	D	20141017	000000	133.5	135.4	133.01	134.6	30074200	0
ГАЗПРОМ ао	D	20141018	000000	134.6	134.6	134.6	134.6	0	0
ГАЗПРОМ ао	D	20141019	000000	134.6	134.6	134.6	134.6	0	0
ГАЗПРОМ ао	D	20141020	000000	135.2	136.18	133.14	134.1	32118700	0
ГАЗПРОМ ао	D	20141021	000000	134	134.95	132.94	134	24848020	0
ГАЗПРОМ ао	D	20141022	000000	134.51	134.66	132.25	133.5	32439110	0
ГАЗПРОМ ао	D	20141023	000000	132.51	134.15	131.42	133.5	36223010	0
ГАЗПРОМ ао	D	20141024	000000	133.5	134.3	132.35	133.99	24372990	0
ГАЗПРОМ ао	D	20141025	000000	133.99	133.99	133.99	133.99	0	0
ГАЗПРОМ ао	D	20141026	000000	133.99	133.99	133.99	133.99	0	0
ГАЗПРОМ ао	D	20141027	000000	135	136.05	133.5	134.07	31605210	0
ГАЗПРОМ ао	D	20141028	000000	134.62	136.14	134.1	135.75	27903910	0
